Date,Team 1,Team 1 Score,Team 2,Team 2 Score,
2/17/16,@Cent Georgia Tech,91,S Georgia St,72,
2/17/16,Northwest WY,88,@Cent Wyoming,79,
2/17/16,Georgia Highlands,91,@Chattahoochee Tech,85,
2/17/16,@Phoenix Col,88,Cochise,74,
2/17/16,@Coffeyville CC,79,Independence CC,74,
2/17/16,@Dodge City CC,74,Colby CC,62,
2/17/16,McLennan CC,70,@Collin Co,65,
2/17/16,Daytona St,88,@Santa Fe CC,81,
2/17/16,@Davidson Co CC,100,Denmark Tech,76,
2/17/16,@South Mtn,85,Eastern Arizona,71,
2/17/16,@Garden City CC,91,Seward Co,77,
2/17/16,@Gillette,131,Little Big Horn,85,
2/17/16,Pensacola St,63,@Gulf Coast CC,55,
2/17/16,Northern Virginia CC,88,@Hagerstown CC,73,
2/17/16,State Col Fla,89,@Hillsborough CC,73,
2/17/16,@John Logan,82,Lewis & Clark CC,75,
2/17/16,@Lake Region,103,Dakota-Bottineau,94,
2/17/16,Lamar CC,73,@Laramie Co,71,
2/17/16,@Lincoln Trail,87,Shawnee CC,84,
2/17/16,Southeastern CC,66,@Marshalltown CC,62,
2/17/16,@Mesa CC,80,Chand-Gilbert,70,
2/17/16,@Trinity Valley CC,78,Navarro,77,
2/17/16,@ND St Science,111,Dakota Co Tech,72,
2/17/16,Northeastern JC,82,Northwest KS Tech,76,
2/17/16,St Petersburg,70,@Polk CC,67,
2/17/16,@W Wyoming CC,86,Sheridan Col,84,
2/17/16,@Temple Col,143,SW Chr TX,136,
2/17/16,Muskegon CC,83,@Ancilla,71,
2/17/16,@Brown Mackie,63,Johnson Co,59,
2/17/16,@Louisburg,79,Bryant & Stratton,75,
2/17/16,@Edison CC,91,Cincinnati St Tech,88,
2/17/16,@Columbus St CC,81,Clark St,70,
2/17/16,Danville CC,90,@Lincoln Land,70,
2/17/16,Dean,104,@CC of RI,100,
2/17/16,Delta Col,70,@Mott CC,59,
2/17/16,@N Iowa CC,65,Des Moines CC,61,
2/17/16,@Southwestern CC,81,Ellsworth CC,71,
2/17/16,@Highland CC KS,70,Fort Scott CC,63,
2/17/16,@Potomac St-WVU,81,Garrett,72,
2/17/16,@Jackson CC,113,Glen Oaks CC,96,
2/17/16,St Clair Co,86,@Henry Ford CC,83,
2/17/16,IL Central,63,@Parkland,62,
2/17/16,Iowa Lakes CC,84,@Iowa Cent,80,
2/17/16,@Lincoln Col,72,John Wood CC,65,
2/17/16,@Kansas City KS,86,Labette CC,56,
2/17/16,@Lansing CC,80,Kellogg CC,67,
2/17/16,Penn Valley CC,79,@Wentworth Mil,62,
2/17/16,@Patrick Henry CC,68,Richard Bland,64,
2/17/16,Triton Col,110,@Wilbur Wright,68,
2/17/16,@Anoka Ramsey,103,Western Tech,73,
2/17/16,@Adirondack CC,66,Columbia Greene,56,
2/17/16,@Rock Valley,80,Col of Dupage,61,
2/17/16,@Hudson Val,87,Fulton-Mont,71,
2/17/16,Milwaukee Tech,81,@Harper,73,
2/17/16,Rochester C&T,90,@St Cloud Tech,73,
2/17/16,@Glendale AZ,91,Tohono O'odham,70,
2/17/16,Baker KS,79,@Benedictine KS,62,
2/17/16,@Briar Cliff,91,Morningside,66,
2/17/16,@Calumet-St Jos,69,Holy Cross IN,67,
2/17/16,@Mid Am Nazarene,76,Cent Methodist,72,
2/17/16,@Cornerstone,95,Indiana Tech,73,
2/17/16,@Dakota St,89,Jamestown,86,
2/17/16,@Dakota Wesleyan,92,Northwestern IA,79,
2/17/16,Dordt,103,@Mt Marty,81,
2/17/16,@St Thomas FL,68,J&W FL,52,
2/17/16,Mt Mercy,81,@Waldorf,74,
2/17/16,@Keiser,92,Warner,89,
2/17/16,@Davenport,79,Concordia MI,72,
2/17/16,NE Wesleyan,95,@Doane,93,
2/17/16,Peru St,99,@Grandview,95,
2/17/16,@Northwestern OH,78,Lourdes,66,
2/17/16,@Point,78,Truett-McConnell,62,
2/17/16,@St Xavier IL,85,St Ambrose,77,
2/17/16,Tusculum,108,@Carson-Newman,100,O1
2/17/16,Queens NC,95,@Catawba,77,
2/17/16,Wingate,58,@Coker,55,
2/17/16,Concordia WI,74,@Edgewood,70,
2/17/16,@Chapman,87,Cal Lutheran,72,
2/17/16,Manchester,79,@Defiance,60,
2/17/16,@Gannon,77,California PA,68,
2/17/16,@North Greenville,66,Erskine,56,
2/17/16,Augusta,84,@Francis Marion,82,O1
2/17/16,@Georgia C&S,73,Clayton St,61,
2/17/16,@Young Harris,90,Georgia SW,80,
2/17/16,Guilford,71,@VA Wesleyan,60,
2/17/16,@Hanover,80,Mt St Joseph,69,
2/17/16,@Holy Family,73,Chestnut Hill,56,
2/17/16,@North Georgia,69,SC Aiken,68,
2/17/16,LaGrange,97,@Huntingdon,87,O1
2/17/16,@Husson,87,Thomas ME,78,
2/17/16,@Calvin,72,Adrian,68,
2/17/16,@Cazenovia,68,Keuka,60,
2/17/16,@La Roche,82,Franciscan OH,77,
2/17/16,@WI Lutheran,77,Lakeland,74,
2/17/16,@Lander,77,Armstrong St,67,
2/17/16,Heidelberg,75,@Capital,73,
2/17/16,@Lenoir Rhyne,86,Newberry,83,
2/17/16,@Lincoln Mem,95,Mars Hill,72,
2/17/16,@Bethel MN,65,Carleton MN,60,
2/17/16,Pitt-Greensburg,90,@Mt Aloysius,87,
2/17/16,Marian WI,67,@Milwaukee Eng,62,
2/17/16,Carroll WI,70,@Lawrence,51,
2/17/16,Midwest TX St,81,@TX A&M K'ville,63,
2/17/16,@Columbus St,69,Montevallo,68,
2/17/16,Gwynedd-Mercy,85,@Cairn,79,
2/17/16,@Catholic,83,Juniata,60,
2/17/16,Cabrini,106,@Neumann,85,
2/17/16,Central IA,87,@Loras,81,
2/17/16,@Nyack,81,Post,71,
2/17/16,NE Oklahoma,70,@Washburn,67,
2/17/16,Keystone,81,@Centenary NJ,67,
2/17/16,Pittsburg St,74,@C Missouri,72,
2/17/16,@Brevard,78,Anderson SC,70,
2/17/16,@Pitt-Bradford,85,Medaille,78,
2/17/16,Lees-McRae,91,@Belmont Abbey,82,
2/17/16,@Concordia IL,90,Dominican IL,85,
2/17/16,@Yeshiva,75,St Joseph's LI,70,
2/17/16,St Rose,59,@Pace,56,
2/17/16,@West Chester,102,Cheyney St,71,
2/17/16,@Chris Newport,69,St Mary's MD,53,
2/17/16,Tarleton St,83,@E New Mexico,53,
2/17/16,Clarion,68,@Slippery Rock,67,
2/17/16,@Geneva,81,Waynesburg,67,
2/17/16,Springfield,72,@Clark MA,67,
2/17/16,Westminster MO,64,@MacMurray,60,
2/17/16,Westminster PA,99,@Wash & Jeff,75,
2/17/16,Clarkson,58,@St Lawrence,57,
2/17/16,@Wilmington OH,80,Muskingum,79,
2/17/16,Susquehanna,67,@Goucher,53,
2/17/16,Purchase,84,@Mt St Mary NY,77,
2/17/16,@Albion,71,Alma,66,
2/17/16,@Coe,84,Luther IA,75,
2/17/16,Barton,93,@S Wesleyan,78,
2/17/16,@Immaculata,90,Rosemont,89,
2/17/16,@Concordia NY,87,Caldwell,58,
2/17/16,@Peace,83,Methodist,79,O1
2/17/16,@DePauw,114,Wabash,110,O3
2/17/16,@Denison,86,Hiram,77,
2/17/16,Dickinson,74,@Johns Hopkins,73,
2/17/16,Wooster,92,@Allegheny,74,
2/17/16,Drew,68,@Elizabethtown,64,
2/17/16,@Wartburg,67,Dubuque,56,
2/17/16,Bluffton,80,@Earlham,70,
2/17/16,E Stroudsburg,65,@Mansfield,59,
2/17/16,@W Texas A&M,93,TX A&M Commerce,84,
2/17/16,@Keene St,75,E Connecticut,49,
2/17/16,E Mennonite,96,@Wash & Lee,74,
2/17/16,Lynn,82,@Florida Tech,79,
2/17/16,Virginia Union,83,@Eliz. City St,70,
2/17/16,MIT,67,@Emerson,49,
2/17/16,Eureka,67,@Blackburn,50,
2/17/16,Piedmont,79,@Maryville TN,71,
2/17/16,Wilkes,90,@FDU Madison,84,
2/17/16,@Shaw NC,95,Fayetteville St,90,
2/17/16,@Greensboro,72,Ferrum,57,
2/17/16,@Fitchburg St,96,Salem MA,77,
2/17/16,@Dominican NY,64,Felician,55,
2/17/16,Spalding,76,@Webster Univ,65,
2/17/16,FL Southern,73,@Tampa,72,
2/17/16,@Framingham St,67,Worcester St,64,
2/17/16,@Frank & Marsh,71,Gettysburg,60,
2/17/16,@S New Hampshire,89,Franklin Pierce,75,
2/17/16,@Angelo St,82,Cameron,75,
2/17/16,Wm Paterson,85,@Rowan,65,
2/17/16,@Knox,109,Grinnell,101,
2/17/16,@Grove City,61,Bethany WV,59,
2/17/16,@Gust Adolphus,63,St John's MN,62,
2/17/16,@St Mary's MN,74,Hamline,61,
2/17/16,@Hampden-Sydney,75,Randolph Macon,62,
2/17/16,Franklin IN,87,@Transylvania,84,O1
2/17/16,Ursinus,95,@Haverford,66,
2/17/16,Farmingdale,75,@Old Westbury,71,
2/17/16,Hobart-Smith,85,@Rochester Tech,79,
2/17/16,@Univ Sciences,76,Goldey Beacom,49,
2/17/16,Hope,90,@Kalamazoo,79,
2/17/16,@Illinois Col,84,Monmouth IL,80,
2/17/16,@Le Moyne,78,Adelphi,75,
2/17/16,Trine,83,@Olivet MI,68,
2/17/16,St Leo,97,@Palm Beach Atl,84,
2/17/16,King TN,66,@Pfeiffer,62,
2/17/16,@Mercyhurst,74,Seton Hill,61,
2/17/16,St Vincent,82,@Thiel,67,
2/17/16,@St Joseph's NY,75,NY Maritime,60,
2/17/16,@Wesley DE,73,PSU-Harrisburg,52,
2/17/16,@NC Pembroke,94,Flagler,92,
2/17/16,Mt St Vincent,74,@Sarah Lawrence,67,
2/17/16,@Mary Washington,87,S Virginia,73,
2/17/16,@Indiana PA,84,Pitt-Johnstown,77,
2/17/16,NJ City,76,@Rutgers-Camden,53,
2/17/16,@Mt Union,100,John Carroll,94,
2/17/16,@JC Smith,76,W Salem St,71,
2/17/16,College of NJ,66,@Kean,65,
2/17/16,Kenyon,67,@Wittenberg,58,
2/17/16,@Caltech,65,La Verne,61,
2/17/16,@Chowan,75,Lincoln PA,71,
2/17/16,@St Augustine's,70,Livingstone,64,
2/17/16,Merrimack,70,@Assumption,55,
2/17/16,@Shippensburg,83,Lock Haven,69,
2/17/16,@Lynchburg,160,Roanoke,156,O2
2/17/16,@Macalester,71,Augsburg,60,
2/17/16,@ME Maritime,98,ME Farmington,63,
2/17/16,Marietta,80,@Otterbein,56,
2/17/16,Salisbury St,73,@Marymount VA,59,
2/17/16,Marywood,90,@Summit,80,O1
2/17/16,MA Dartmouth,82,@MA Boston,56,
2/17/16,@Aurora,112,Rockford,92,
2/17/16,@Bloomsburg,85,Millersville,59,
2/17/16,NC Wesleyan,85,@Averett,82,
2/17/16,R Stockton,83,@Montclair St,80,
2/17/16,Babson,80,@Coast Guard,73,
2/17/16,@Swarthmore,90,Muhlenberg,69,
2/17/16,Ohio Northern,84,@Baldwin-Wallace,75,
2/17/16,@S Connecticut,86,New Haven,71,
2/17/16,@Rollins,92,Barry,87,
2/17/16,Ohio Wesleyan,93,@Oberlin,75,
2/17/16,Pomona Pitzer,64,@Occidental,58,
2/17/16,@Beloit,85,Ripon,77,
2/17/16,@Hilbert,63,PSU-Behrend,59,
2/17/16,@S Maine,89,Plymouth St,76,
2/17/16,@Bentley,77,St Michael's,60,
2/17/16,Rutgers-Newark,95,@Ramapo,94,O2
2/17/16,Whittier,85,@Redlands,77,
2/17/16,@RI College,72,W Connecticut,69,O1
2/17/16,Rose-Hulman,84,@Anderson IN,67,
2/17/16,@St Anselm,71,Stonehill,66,
2/17/16,St Thomas MN,78,@St Olaf,72,
2/17/16,@Bridgewater VA,66,Shenandoah,49,
2/17/16,@Simpson IA,74,Buena Vista,57,
2/17/16,Virginia St,75,@Bowie St,73,O1
2/17/16,@Vassar,72,Bard,69,
2/17/16,McDaniel Col,62,@Washington MD,56,
2/17/16,@Bridgewater MA,77,Westfield St,75,
2/17/16,@Worcester Tech,70,Wheaton MA,55,
2/17/16,Thomas More,58,@Chatham,43,
2/17/16,@San Jose City Col,63,Cabrillo,59,
2/17/16,Chabot,85,@Skyline,65,
2/17/16,Southwestern CA,82,@Cuyamaca,70,
2/17/16,@MiraCosta,94,Mt San Jacinto,78,
2/17/16,SD City Col,86,@Imperial Val,54,
2/17/16,Rio Hondo,76,@Victor Valley,64,
2/17/16,@San Bernardino Val,81,Chaffey,80,
2/17/16,Barstow CC,104,@Col of the Desert,73,
2/17/16,@Palomar Col,94,Miramar,71,
2/17/16,Shasta Col,92,@Col of the Redwoods,80,
2/17/16,Butte Col,75,@Lassen,64,
2/17/16,Feather River,119,@Siskiyous,83,
2/17/16,@Columbia CC,81,Merced Col,71,
2/17/16,@East LA Col,102,El Camino-Compton,93,
2/17/16,@Cuesta,89,Allan Hancock,84,O1
2/17/16,@Ventura Col,109,Santa Barbara City,63,
2/17/16,@LA Valley Col,64,Col of the Canyons,61,
2/17/16,Citrus Col,77,@Glendale CA,74,O1
2/17/16,@Col of the Sequoias,58,Reedley,44,
2/17/16,Cypress,82,@Santa Ana Col,43,
2/17/16,City Col San Fran,74,@Las Positas,73,
2/17/16,Oxnard,80,@LA Pierce,79,O1
2/17/16,Cerritos Col,81,@El Camino Col,70,
2/17/16,@Riverside CC,69,Irvine Valley,68,
2/17/16,@Long Beach City Col,77,LA Harbor,72,
2/17/16,@Saddleback,61,Fullerton Col,49,
2/17/16,@Ohlone,102,Canada Col,74,
2/17/16,@Fresno City Col,114,Porterville,95,
2/17/16,@Hartnell,66,West Valley Col,44,
2/17/16,@Monterey Peninsula,80,Gavilan,64,
2/17/16,@Bakersfield Col,82,West LA Col,57,
2/17/16,Mt San Antonio,57,@LA Trade-Tech,40,
2/17/16,@St Mary's NS,65,Dalhousie,55,
2/17/16,@Guelph,96,Ryerson,92,
2/17/16,@La Cite,78,Algonquin,75,
2/17/16,@Avila,92,Culver-Stockton,85,
2/17/16,@Bryan,96,Milligan,89,
2/17/16,@Graceland,84,William Penn,78,
2/17/16,Valley City St,87,@Mayville St,82,
2/17/16,Purdue Calumet,74,@Trinity Chr,59,
2/17/16,Reinhardt,113,@Union KY,105,
2/17/16,Webber,83,@Thomas GA,80,
2/17/16,@Casper College,108,Miles CC,71,
2/17/16,Lee TX,89,@Coastal Bend College,63,
2/17/16,@Pratt CC,86,Cowley Co,80,
2/17/16,Southern-Shreve,84,@Delgado CC,75,
2/17/16,Monroe,91,@Globe Tech,62,
2/17/16,Ranger,85,@Hill Col,83,
2/17/16,Indian Hills CC,104,@Northeast CC,77,
2/17/16,@Lamar St,82,Jacksonville Col,65,
2/17/16,Kilgore,89,@Panola,76,
2/17/16,@Paris JC,81,Tyler JC,73,
2/17/16,Cuyahoga CC,97,@Lorain Co CC,67,
2/17/16,@Lake Michigan,80,Grand Rapids CC,71,
2/17/16,Macomb CC,68,@Oakland CC,67,
2/17/16,@Pitt CC,113,Wake Tech,87,
2/17/16,@Herkimer Co,80,Schenectady Co,59,
2/17/16,@Northland CTC,77,Itasca CC,67,
2/17/16,Joliet JC,70,@Madison Col,65,
2/17/16,Vermilion CC,91,@Mesabi Range,68,
2/17/16,Emmanuel GA,71,@Limestone,56,
2/17/16,@Embry-Riddle FL,60,Nova SE,57,
2/17/16,Columbia St,87,@Motlow St,83,
2/17/16,Jackson St CC,108,@Volunteer St,98,
2/17/16,@Wayne Co,80,Alpena CC,67,
2/17/16,Central Lakes,97,@Fond du Lac T&CC,45,
2/17/16,@Riverland CC,69,MN West C&T,67,
2/17/16,@Aquinas,89,Marygrove,64,
2/17/16,@Bluefield VA,72,St Andrew's,61,
2/17/16,Card Stritch,89,@R Morris Chi,86,
2/17/16,@Dickinson St ND,81,Presentation,79,
2/17/16,Missouri Val,76,@Evangel,71,
2/17/16,@Hastings,83,Midland NE,81,
2/17/16,@Purdue-N Cent,72,IN S Bend,67,
2/17/16,Roosevelt,82,@Judson IL,79,
2/17/16,@Madonna,74,Siena Hts,60,
2/17/16,St Francis IL,71,@Olivet Naz,67,
2/17/16,Greenville,116,@Iowa Wesleyan,112,
2/17/16,@Hibbing CC,66,Rainy River CC,65,
2/17/16,@Lake Forest,76,Cornell IA,46,
2/17/16,@WI Eau Claire,64,WI LaCrosse,57,
2/17/16,@WI Whitewater,70,WI Oshkosh,61,
2/17/16,WI Stevens Pt,72,@WI Platteville,64,
2/17/16,WI River Falls,81,@WI Stout,79,
2/17/16,@Antelope Val CC,82,Santa Monica Col,71,
2/17/16,Olney,67,@Lake Land IL,53,
2/17/16,Owens CC,92,@Lakeland CC,88,
2/17/16,@South Dakota,82,York NE,55,
2/17/16,@Frostburg St,71,York PA,68,
2/17/16,@CC Beaver Co,95,Southern MD,64,
2/17/16,@St Peter's,70,Manhattan,69,
2/17/16,@Lawrence Tech,66,MI Dearborn,59,
2/17/16,@Malcolm X,102,Olive-Harvey,101,
2/17/16,SE Illinois,76,@SW Illinois,72,
2/17/16,Bor Manhattan,89,Bronx CC,81,
2/17/16,@Roxbury CC,74,Gateway CC,70,
2/17/16,@Ridgewater,87,MN St CTC,56,
2/17/16,Yuba,73,@Contra Costa,70,
2/17/16,Mendocino,102,@Merritt,95,
2/17/16,Berkeley NYC,89,@Valley Forge,78,
2/17/16,LaGuardia CC,80,Kingsborough,65,
2/17/16,@Bellevue CC,90,Edmonds CC,82,
2/17/16,Big Bend CC,86,@Columbia Basin,81,
2/17/16,S Puget Sound CC,93,@Centralia Col,72,
2/17/16,@Chemekata CC,95,Clark CC,80,
2/17/16,@Clackamas CC,79,Mt Hood CC,60,
2/17/16,Everett CC,113,@Skagit Val CC,95,
2/17/16,@Pierce CC,90,Grays Harbor,70,
2/17/16,@Green River CC,74,Tacoma CC,72,
2/17/16,@Lower Columbia,69,Highline CC,51,
2/17/16,@Lane CC,83,Umpqua CC,80,
2/17/16,@Linn-Benton CC,106,SW Oregon CC,98,
2/17/16,@Peninsula,72,Olympic,58,
2/17/16,@Whatcom CC,59,Shoreline CC,57,
2/17/16,Spokane CC,104,@Walla Walla CC,97,
2/17/16,@Seneca,54,Loyalist,44,
2/17/16,@PSU-Gtr Allegheny,94,PSU-DuBois,77,
2/17/16,@PSU York,86,PSU Worth Scranton,68,
2/17/16,@Simmons KY,86,Oakland City,76,
2/17/16,SUNY-ESF,92,Davis,73,
2/17/16,Wabash Val,83,@Kaskaskia,79,
2/18/16,Ark Little Rock,57,@Georgia St,49,
2/18/16,@UT Arlington,84,ULL,83,O1
2/18/16,South Alabama,75,@Appalachian St,71,
2/18/16,@Ga Southern,90,Arkansas St,59,
2/18/16,@UTEP,78,Southern Miss,73,
2/18/16,@Chattanooga,85,VMI,59,
2/18/16,Santa Clara,76,@Loy Marymount,72,
2/18/16,San Francisco,82,@Pepperdine,72,
2/18/16,@Kentucky,80,Tennessee,70,
2/18/16,@Rice,90,FL Atlantic,85,
2/18/16,ULM,76,@Texas St,57,
2/18/16,Elon,81,@Drexel,76,
2/18/16,@Hofstra,84,Towson,82,
2/18/16,Northeastern,95,@James Madison,94,O3
2/18/16,@Gardner Webb,84,Charleston So,76,
2/18/16,Radford,69,@Liberty,67,
2/18/16,@Connecticut,68,SMU,62,
2/18/16,@UTRGV,67,Seattle,57,
2/18/16,St Mary's CA,74,@Portland,72,
2/18/16,High Point,88,@Longwood,80,
2/18/16,@William & Mary,87,UNC Wilmington,69,
2/18/16,UNC Asheville,70,@Presbyterian,61,
2/18/16,@Northern Arizona,81,Idaho St,68,
2/18/16,@Marshall,87,Charlotte,72,
2/18/16,@North Texas,77,Florida Intl,75,
2/18/16,Hawaii,69,@CS Northridge,63,
2/18/16,Old Dominion,59,@WKU,56,
2/18/16,@Quinnipiac,56,St Peter's,55,
2/18/16,@Central Conn,76,Mt St Mary's,72,
2/18/16,Wagner,94,@F Dickinson,74,
2/18/16,@Morehead St,66,Tennessee St,61,
2/18/16,ETSU,67,@Citadel,51,
2/18/16,@FL Gulf Coast,82,Lipscomb,67,
2/18/16,@North Florida,107,NJIT,71,
2/18/16,Kennesaw,92,@Stetson,82,
2/18/16,@Jacksonville,81,SC Upstate,76,
2/18/16,@Winthrop,79,Coastal Car,67,
2/18/16,Fairfield,74,@Canisius,71,
2/18/16,@Niagara,76,Marist,72,
2/18/16,Sacred Heart,74,@Bryant,57,
2/18/16,@Wichita St,99,Missouri St,68,
2/18/16,@Robert Morris,74,Long Island,67,
2/18/16,W Carolina,72,@Mercer,65,
2/18/16,St Francis NY,70,@St Francis PA,58,
2/18/16,@TN Martin,87,E Illinois,84,O1
2/18/16,@IPFW,91,S Dakota St,79,
2/18/16,@Minnesota,68,Maryland,63,
2/18/16,Louisiana Tech,87,@UT San Antonio,74,
2/18/16,@Houston Bap,73,Abilene Chr,71,
2/18/16,UNC Greensboro,82,@Samford,77,O1
2/18/16,Edwardsville,72,@SE Missouri St,69,
2/18/16,Weber St,87,@Southern Utah,83,
2/18/16,@Tulsa,70,Cincinnati,68,O1
2/18/16,@Michigan St,69,Wisconsin,57,
2/18/16,@New Mexico St,63,CS Bakersfield,55,
2/18/16,@Gonzaga,90,Pacific,68,
2/18/16,Belmont,86,@E Kentucky,78,
2/18/16,@Utah Valley,74,Chicago St,72,
2/18/16,@Cal Poly SLO,58,UC Davis,53,
2/18/16,@Grand Canyon,78,Missouri KC,66,
2/18/16,Utah,75,@UCLA,73,
2/18/16,Stanford,72,@Washington St,56,
2/18/16,E Washington,93,@CS Sacramento,88,
2/18/16,Idaho,80,@Portland St,74,
2/18/16,BYU,69,@San Diego,67,
2/18/16,California,78,@Washington,75,
2/18/16,Santa Barbara,65,@UC Riverside,55,
2/18/16,@Delaware,62,Col Charleston,59,
2/18/16,AL Southern,94,@Jefferson Davis,62,
2/18/16,@Ark Baptist,84,Three Rivers,70,
2/18/16,Bishop St,83,@Faulkner St,62,
2/18/16,@Dawson CC,83,Bismarck St,72,
2/18/16,Chattahoochee Val,77,@Lurleen Wallace,70,
2/18/16,Connors St,98,Eastern OK St,82,
2/18/16,Copiah-Lincoln,71,@MS Gulf Coast,69,
2/18/16,SW Mississippi,79,@East Central CC,75,
2/18/16,NW Mississippi,76,@E Mississippi CC,61,
2/18/16,E Florida St,96,@Miami-Dade,51,
2/18/16,@W Nebraska CC,99,Eastern Wyoming,84,
2/18/16,@Western Texas,80,Frank Phillips,74,
2/18/16,Gadsden St CC,72,@Snead St,67,
2/18/16,Black Hawk-M,81,@Highland CC IL,72,
2/18/16,@Jones Co CC,95,Hinds CC,68,
2/18/16,Holmes CC,99,@NE MS CC,94,
2/18/16,@Odessa,76,Howard Col,60,
2/18/16,Palm Beach St,74,@Indian River,71,
2/18/16,@Marion Mil,85,Lawson St,73,
2/18/16,@Pearl River CC,83,Meridian CC,81,
2/18/16,@Mineral Area,81,StL CC-Meramec,72,
2/18/16,NE OK A&M,95,@Murray St CC,71,
2/18/16,@N OK-Enid,81,W Oklahoma St,69,
2/18/16,N OK-Tonkawa,80,@Redlands CC,64,
2/18/16,@Shelton St,72,Wallace St,60,
2/18/16,@Southern Idaho,68,Snow Col,64,
2/18/16,Black Hawk-E,87,@Carl Sandburg,70,
2/18/16,Elgin CC,75,@Waubonsee CC,61,
2/18/16,@Monroe CC,81,Erie CC,72,
2/18/16,Jamestown CC,89,@Niagara Co,88,
2/18/16,@Mercyhurst NE,97,Jamestown-Cat,93,
2/18/16,@Lake Co,76,Oakton CC,74,
2/18/16,McHenry Co,106,@Morton,95,
2/18/16,@Fulton-Mont,72,Mohawk Val,68,
2/18/16,@Broward CC,86,ASA Miami,82,
2/18/16,@Bethel TN,110,Wm Carey,102,
2/18/16,Cumberland TN,70,@St Catharine,55,
2/18/16,@MT St Northern,73,MT-Great Falls,65,
2/18/16,@Lyon,71,Hannibal-Lagr,59,
2/18/16,MT Western,72,@Lewis-Clark ID,64,
2/18/16,@Shawnee St,83,Life,75,
2/18/16,@MT Tech,87,Rocky Mtn,77,
2/18/16,@FL Memorial,58,Ave Maria,46,
2/18/16,@Martin Meth,61,Blue Mtn,54,
2/18/16,@Campbellsville,73,Lindsey Wilson,59,
2/18/16,@Park,76,Harris-Stowe,73,
2/18/16,@Oklahoma S&A,110,Wayland,98,
2/18/16,Tabor,77,@Southwestern KS,66,
2/18/16,@Antelope Val,98,Simpson CA,85,
2/18/16,AL Huntsville,76,@Chr Brothers,70,
2/18/16,@Emporia St,80,C Oklahoma,70,
2/18/16,C Washington,73,@W Washington,68,
2/18/16,@Shepherd,94,Charleston WV,83,
2/18/16,@Concord,93,Urbana,90,
2/18/16,@Drury,78,Maryville MO,69,
2/18/16,@Fairmont St,110,WV State,77,
2/18/16,Findlay,74,@Walsh,68,
2/18/16,@Wheeling Jesuit,84,Glenville St,72,
2/18/16,@Green Mtn,116,Johnson St,77,
2/18/16,@Harding,89,S Arkansas,83,
2/18/16,@Arkansas Tech,78,Henderson St,65,
2/18/16,@NE Kearney,81,Lincoln MO,67,
2/18/16,@West Georgia,78,West Florida,73,
2/18/16,@AK Fairbanks,87,W Oregon,78,
2/18/16,@M Hardin-Baylor,93,McMurry,61,
2/18/16,Lyndon St,86,@Castleton,83,O2
2/18/16,NW Nazarene,77,@Simon Fraser,65,
2/18/16,@Ouachita,76,Ark Monticello,59,
2/18/16,Stillman,83,@Albany GA,60,
2/18/16,Quincy,79,@Rockhurst,74,
2/18/16,Lubbock Chr,81,@St Edward's,73,
2/18/16,MT St-Billings,84,@St Martin's,80,
2/18/16,Texas A&M Intl,72,@St Mary's TX,62,
2/18/16,@SW Oklahoma,79,SE Oklahoma,68,
2/18/16,@S Vermont,93,Elms,84,
2/18/16,Lake Erie,73,@Tiffin,70,
2/18/16,West Liberty,74,@WV Wesleyan,72,
2/18/16,Clark Atlanta,74,@Benedict,71,
2/18/16,@KY Wesleyan,84,Davis & Elkins,78,
2/18/16,@Houghton,80,Alfred,78,
2/18/16,@Delta St,86,Shorter,71,
2/18/16,@Mercy,87,Dist Columbia,84,
2/18/16,Mitchell,89,@Newbury,69,
2/18/16,Hillsdale,88,@Ferris St,70,
2/18/16,@UT Tyler,88,Univ Ozarks,76,
2/18/16,@Le Tourneau,87,UT Dallas,76,
2/18/16,@Permian Basin,92,Panhandle St,72,
2/18/16,@Concordia TX,110,Hardin-Simmons,101,
2/18/16,@Becker,114,Daniel Webster,104,O2
2/18/16,@Grand Valley St,76,Saginaw Val,73,
2/18/16,Dowling,75,@Queens NY,73,
2/18/16,MO Southern,80,@SW Baptist,70,
2/18/16,Ald-Broaddus,72,@Trevecca Naz,71,
2/18/16,Lee TN,87,@Mississippi Col,78,
2/18/16,Central St OH,61,@Spring Hill,59,
2/18/16,@IL Springfield,86,S Indiana,81,
2/18/16,@Arkansas-FS,86,Newman,80,
2/18/16,@Claflin,88,Morehouse,74,
2/18/16,Ashland,75,@OH Dominican,68,
2/18/16,@Truman St,98,Wm Jewell,83,
2/18/16,Cedarville,89,@Bluefield WV,85,O2
2/18/16,Notre Dame OH,91,@UVA-Wise,77,
2/18/16,@Fort Hays St,64,Lindenwood,56,
2/18/16,@Malone,73,Wayne St MI,63,
2/18/16,Bellarmine,95,@McKendree,65,
2/18/16,East Central OK,74,@Southern Nazarene,70,
2/18/16,Union TN,87,@North Alabama,73,
2/18/16,@Rogers St,84,Oklahoma Chr,74,
2/18/16,@Lewis,101,Indianapolis,89,
2/18/16,@LeMoyne-Owen,76,Kentucky St,71,
2/18/16,Lake Superior,83,@N Michigan,74,
2/18/16,Valdosta St,83,@West Alabama,65,
2/18/16,Northwood MI,73,@Michigan Tech,63,
2/18/16,MO St Louis,89,@Missouri S&T,85,
2/18/16,@Molloy,80,Bridgeport,74,
2/18/16,Philadelphia,65,@Georgian Court,43,
2/18/16,@Regis MA,68,Wheelock,61,
